fold,epoch,train_loss,val_loss,lr
1,44,0.32417417639129625,0.3097775037964175,0.0028507617723606453
1,45,0.3188301296912475,0.3019452412905433,0.002411701766140542
1,46,0.31414942632839016,0.3036375415362275,0.001925
1,47,0.3095288844001546,0.2896993614914888,0.001438298233859458
1,48,0.30579669937522624,0.29545922655531137,0.000999238227639355
1,49,0.3019790125838398,0.2966223307744067,0.000650798233859458
1,50,0.30006294584527826,0.2915998347661337,0.00042708598683513326
2,1,0.48846819913156464,0.4229976767802378,0.0035
2,2,0.43220767418750833,0.39291573025346427,0.003422914013164867
2,3,0.4098663297319348,0.36791974675948785,0.003199201766140542
2,4,0.39510342250149755,0.35975978533584435,0.0028507617723606453
2,5,0.38501586398521803,0.34633523987624965,0.002411701766140542
2,6,0.3756501328786156,0.3378984499731757,0.001925
2,7,0.3660580806931097,0.33438150551818774,0.001438298233859458
2,8,0.35993237439287085,0.32614799285747326,0.000999238227639355
2,9,0.35471560989001166,0.32182901519826623,0.000650798233859458
2,10,0.35105950344327674,0.31781158886850924,0.00042708598683513326
2,11,0.3745753140949286,0.3377173632233596,0.0035
2,12,0.36883490406966984,0.33130561836983624,0.003422914013164867
2,13,0.36213735825471444,0.32759402744289495,0.003199201766140542
2,14,0.3602063574099046,0.32330384192212275,0.0028507617723606453
2,15,0.35011769319014474,0.3180112918448689,0.002411701766140542
2,16,0.3426027288805885,0.31202077540070805,0.001925
2,17,0.3367176213089648,0.303987618182244,0.001438298233859458
2,18,0.3316670617317183,0.3022666793493589,0.000999238227639355
2,19,0.3279449059831413,0.29892258293643575,0.000650798233859458
2,20,0.32524586060424926,0.29570145098582895,0.00042708598683513326
2,21,0.3525320434247181,0.3243413774512521,0.0035
2,22,0.35340074016881523,0.3175712681690547,0.003422914013164867
2,23,0.34291721865844066,0.3144940160592892,0.003199201766140542
2,24,0.3378840707345997,0.3087751783624627,0.0028507617723606453
2,25,0.33619150557037547,0.30857157518151207,0.002411701766140542
2,26,0.32861077177384346,0.2981300682259097,0.001925
2,27,0.3238836230707086,0.2958343382173745,0.001438298233859458
2,28,0.3188238216724233,0.29169922563578077,0.000999238227639355
2,29,0.3155513133721391,0.2877219789714736,0.000650798233859458
2,30,0.3131494231638964,0.28712287787182444,0.00042708598683513326
2,31,0.34290856805744846,0.31041671635921314,0.0035
2,32,0.3446114007974514,0.31000435181006875,0.003422914013164867
2,33,0.3423195537368868,0.3101671148170198,0.003199201766140542
2,34,0.3343018651207555,0.3142375367414636,0.0028507617723606453
2,35,0.32853286823889616,0.29982114120589576,0.002411701766140542
2,36,0.32123827941829236,0.2984329324545574,0.001925
2,37,0.31671083122316707,0.29055814905556887,0.001438298233859458
2,38,0.3121050028505637,0.2874054810755282,0.000999238227639355
2,39,0.3085450105360742,0.28492552867841353,0.000650798233859458
2,40,0.3068172826125464,0.2827299115517065,0.00042708598683513326
2,41,0.33814749544657613,0.30407049940523706,0.0035
2,42,0.34089964185017346,0.319216597183365,0.003422914013164867
2,43,0.3520117684712067,0.30237353831995045,0.003199201766140542
2,44,0.3261784550457476,0.29415326744671677,0.0028507617723606453
2,45,0.3209148959959657,0.2917613405497022,0.002411701766140542
2,46,0.3157265082231669,0.2911573004250844,0.001925
2,47,0.31104845702889994,0.290172668087438,0.001438298233859458
2,48,0.30693368468010146,0.2822601467093299,0.000999238227639355
2,49,0.30353270738183324,0.28114435646844094,0.000650798233859458
2,50,0.301587654887574,0.2801648941598513,0.00042708598683513326
3,1,0.5400989509431426,0.4781944891180629,0.0035
3,2,0.4321301396253096,0.43534135604777013,0.003422914013164867
3,3,0.4088124574328226,0.41531103566283106,0.003199201766140542
3,4,0.3933727043480032,0.40189362053913164,0.0028507617723606453
3,5,0.38309686013762856,0.3903645596163056,0.002411701766140542
3,6,0.3723496274651106,0.37504386543768503,0.001925
3,7,0.36406718971681606,0.36412736412255253,0.001438298233859458
3,8,0.35723626690865357,0.3572322392625994,0.000999238227639355
3,9,0.3520188746573877,0.35105415852357136,0.000650798233859458
3,10,0.3490122281945415,0.34640444799186876,0.00042708598683513326
3,11,0.36909615350289054,0.3736152289828187,0.0035
3,12,0.36423302263194246,0.3672750260751188,0.003422914013164867
3,13,0.3590151316024995,0.36421992319760454,0.003199201766140542
3,14,0.35390406962508536,0.3455063308887889,0.0028507617723606453
3,15,0.3478765640404801,0.34261264310470113,0.002411701766140542
3,16,0.3407284153802567,0.329266633382046,0.001925
3,17,0.33518340333630225,0.33082695106700843,0.001438298233859458
3,18,0.33024306897529604,0.3235935624058809,0.000999238227639355
3,19,0.32627592800150845,0.32074697297334026,0.000650798233859458
3,20,0.32417901675603766,0.31915647455627943,0.00042708598683513326
3,21,0.35206004023353255,0.33576744344532555,0.0035
3,22,0.34547701532380043,0.34099629987731106,0.003422914013164867
3,23,0.3429189357325134,0.33531162392363223,0.003199201766140542
3,24,0.3391285671444532,0.3278074629626781,0.0028507617723606453
3,25,0.336083566728172,0.32459523732145856,0.002411701766140542
3,26,0.3281318123781765,0.3169319626505267,0.001925
3,27,0.32310902122146923,0.31897604854956885,0.001438298233859458
3,28,0.3188776758477716,0.31996937982753637,0.000999238227639355
3,29,0.31504008308444076,0.3068430973111353,0.000650798233859458
3,30,0.3125389658330437,0.3114943988022604,0.00042708598683513326
3,31,0.3395423774287172,0.3327762421952547,0.0035
3,32,0.3450981801031487,0.33611982857594125,0.003422914013164867
3,33,0.33879591597025566,0.32902252973989826,0.003199201766140542
3,34,0.33067623021053644,0.3192686160541581,0.0028507617723606453
3,35,0.32531598646574184,0.32003037168883236,0.002411701766140542
3,36,0.32117894851496087,0.31169461709432494,0.001925
3,37,0.3160105127503537,0.31229086927525557,0.001438298233859458
3,38,0.311125000069446,0.3071975983868343,0.000999238227639355
3,39,0.30768374663218845,0.30494839024625425,0.000650798233859458
3,40,0.30532216620622404,0.30247857156423186,0.00042708598683513326
3,41,0.3379630842738584,0.32234170228365266,0.0035
3,42,0.3335141098430104,0.32245652434510336,0.003422914013164867
3,43,0.32712669727190447,0.31933542390852326,0.003199201766140542
3,44,0.32379033256051787,0.31286087550364183,0.0028507617723606453
3,45,0.3226264239637027,0.3233378714467985,0.002411701766140542
3,46,0.3163462191248699,0.3159727674111115,0.001925
3,47,0.3098504302133686,0.30311103853315546,0.001438298233859458
3,48,0.30510087163020694,0.29828146868222305,0.000999238227639355
3,49,0.3019602679008202,0.30514748901148575,0.000650798233859458
3,50,0.29935205688036154,0.30005371640315337,0.00042708598683513326
4,1,0.4991448300329598,0.4442832690045578,0.0035
4,2,0.4397757187205609,0.41290633589777276,0.003422914013164867
4,3,0.4121048112102671,0.39512191944990677,0.003199201766140542
4,4,0.3968999047948797,0.3810583401139914,0.0028507617723606453
4,5,0.3838991106600962,0.372774400707616,0.002411701766140542
4,6,0.3740621725647414,0.35913011649970344,0.001925
4,7,0.3656875266148661,0.34915464584878114,0.001438298233859458
4,8,0.3580889837092154,0.3433380381563719,0.000999238227639355
4,9,0.35328872857277116,0.34145078993928385,0.000650798233859458
4,10,0.3498460263780913,0.33773627019668,0.00042708598683513326
4,11,0.37746832743842806,0.356428852377227,0.0035
4,12,0.3689940953484674,0.3507366994866333,0.003422914013164867
4,13,0.35945920684783034,0.3470501616547949,0.003199201766140542
4,14,0.35330148066854195,0.3441584182611282,0.0028507617723606453
4,15,0.34728850561883173,0.3354450407390897,0.002411701766140542
4,16,0.34151819857872334,0.3336227423610467,0.001925
4,17,0.3356276647994992,0.32275455641128925,0.001438298233859458
4,18,0.3307668874808239,0.32132625732016157,0.000999238227639355
4,19,0.32673246839164233,0.32144480880525256,0.000650798233859458
4,20,0.32425782298281935,0.31322601241105985,0.00042708598683513326
4,21,0.3481880075763738,0.3391977576919638,0.0035
4,22,0.3506907069108119,0.3450758646649824,0.003422914013164867
4,23,0.34340297409506293,0.3298136218690549,0.003199201766140542
4,24,0.3408828014873249,0.3271158928464913,0.0028507617723606453
4,25,0.33350239539449256,0.3246722507707028,0.002411701766140542
4,26,0.32836487141204423,0.31694666768829616,0.001925
4,27,0.32359948663825355,0.3142015241343464,0.001438298233859458
4,28,0.3192188313011245,0.3112544401712799,0.000999238227639355
4,29,0.3160387211081584,0.30894662805335654,0.000650798233859458
4,30,0.31355215912514356,0.3059720649991696,0.00042708598683513326
4,31,0.343265960758948,0.33017579176753076,0.0035
4,32,0.3401503628815184,0.3295981181323733,0.003422914013164867
4,33,0.33388887148041685,0.32732003515128144,0.003199201766140542
4,34,0.33037218163713095,0.3259013685952637,0.0028507617723606453
4,35,0.32749044903542646,0.3219812642320699,0.002411701766140542
4,36,0.3218216787845353,0.31417097048300435,0.001925
4,37,0.31593622346297917,0.3083902473444276,0.001438298233859458
4,38,0.31230560459404866,0.3039611161559579,0.000999238227639355
4,39,0.30884186474970987,0.3015547752983687,0.000650798233859458
4,40,0.3063016183832788,0.2986452781042265,0.00042708598683513326
4,41,0.33438802789702854,0.33198725431235976,0.0035
4,42,0.34058376198775475,0.3169842809303391,0.003422914013164867
4,43,0.33831856226745805,0.32096066981490107,0.003199201766140542
4,44,0.32465317730393795,0.3184720315455017,0.0028507617723606453
4,45,0.3202143768390994,0.31491184350896306,0.002411701766140542
4,46,0.31645047682857186,0.3068902761430466,0.001925
4,47,0.31317711933057163,0.3021691890210891,0.001438298233859458
4,48,0.3067431222116814,0.2990097239347803,0.000999238227639355
4,49,0.3037487430310687,0.296862297936502,0.000650798233859458
4,50,0.30161914733941747,0.2945146890278777,0.00042708598683513326
5,1,0.5161873405362771,0.47279406628155435,0.0035
5,2,0.45770913868067636,0.43571099687724585,0.003422914013164867
5,3,0.4385617523318598,0.4233733199647748,0.003199201766140542
5,4,0.4284318293833844,0.41257608344567154,0.0028507617723606453
5,5,0.4150007627944826,0.3990567784954712,0.002411701766140542
5,6,0.4061367897412126,0.3941905856078711,0.001925
5,7,0.3987176785288791,0.3839349891223279,0.001438298233859458
5,8,0.39226848314063506,0.37752292617706323,0.000999238227639355
5,9,0.38748274344001377,0.37329234155581975,0.000650798233859458
5,10,0.38440027146535943,0.372743958046449,0.00042708598683513326
5,11,0.39991235502877465,0.3853991111553241,0.0035
5,12,0.3973950316773165,0.3737534562417122,0.003422914013164867
5,13,0.38954937762473546,0.37054260343421974,0.003199201766140542
5,14,0.38409692773650767,0.36270761930603446,0.0028507617723606453
5,15,0.3758280523900688,0.35956398191990874,0.002411701766140542
5,16,0.36966725470008915,0.35256947804491867,0.001925
5,17,0.3640545025438016,0.3490319715529186,0.001438298233859458
5,18,0.35886970623092396,0.3404198366625753,0.000999238227639355
5,19,0.35574797981327616,0.33686203982262297,0.000650798233859458
5,20,0.35331863991239865,0.33487723509560813,0.00042708598683513326
5,21,0.3785428654186835,0.3601630402256693,0.0035
5,22,0.3736083119265849,0.35654420723682007,0.003422914013164867
5,23,0.36779140913181274,0.34398240369872213,0.003199201766140542
5,24,0.36366492666156336,0.3434907193073029,0.0028507617723606453
5,25,0.3572600836551278,0.33972208843488466,0.002411701766140542
5,26,0.3526721672087692,0.335851448860214,0.001925
5,27,0.3483416726800546,0.32933022666689876,0.001438298233859458
5,28,0.3434737628452225,0.3221032352739893,0.000999238227639355
5,29,0.34035682374412285,0.31969207010398565,0.000650798233859458
5,30,0.338011854588648,0.3176057151727922,0.00042708598683513326
5,31,0.36098707475778796,0.33827169440718896,0.0035
5,32,0.35742392526529193,0.33621273652574335,0.003422914013164867
5,33,0.3555019347977669,0.3368319746349748,0.003199201766140542
5,34,0.3516702831595404,0.33052153098125797,0.0028507617723606453
5,35,0.3460310450149631,0.3242735651335022,0.002411701766140542
5,36,0.3417550455845499,0.3195238112842018,0.001925
5,37,0.33797871755988007,0.31658164241094494,0.001438298233859458
5,38,0.3332270288325964,0.3114129430364992,0.000999238227639355
5,39,0.32993072405944035,0.30735443717197136,0.000650798233859458
5,40,0.3281415883345945,0.3055563771045218,0.00042708598683513326
5,41,0.35642245809942424,0.33540909588700074,0.0035
5,42,0.35018921508573925,0.32910734943477027,0.003422914013164867
5,43,0.3476056697014801,0.3288496111785601,0.003199201766140542
5,44,0.34459109951171946,0.32571874155445885,0.0028507617723606453
5,45,0.3393599684190611,0.3177008976330779,0.002411701766140542
5,46,0.3348717756921323,0.31167714976222893,0.001925
5,47,0.33051575467631156,0.30761399587218513,0.001438298233859458
5,48,0.3268158431091187,0.3045482592330883,0.000999238227639355
5,49,0.32349082708391147,0.2999766682875726,0.000650798233859458
5,50,0.3211596797275801,0.29737443805900854,0.00042708598683513326
6,1,0.4879264328771044,0.5108924016512258,0.0035
6,2,0.433394254623088,0.4046293308813147,0.003422914013164867
6,3,0.40995722750430164,0.3839304074863465,0.003199201766140542
6,4,0.39462287456938205,0.3783256439718424,0.0028507617723606453
6,5,0.3832034567680417,0.36224850212513565,0.002411701766140542
6,6,0.37379450073258097,0.35551137803530297,0.001925
6,7,0.36616378673580735,0.3485203669570949,0.001438298233859458
6,8,0.3581673309527772,0.34579732132574015,0.000999238227639355
6,9,0.35348991307851313,0.3412554515194117,0.000650798233859458
6,10,0.35038697652338596,0.3360807606995139,0.00042708598683513326
6,11,0.371411909693017,0.3538576293169324,0.0035
6,12,0.3673382259758445,0.3664074167167106,0.003422914013164867
6,13,0.36708599663758673,0.36550800746144146,0.003199201766140542
6,14,0.3560009650177014,0.34220650976333755,0.0028507617723606453
6,15,0.3489324429631223,0.3403121638852565,0.002411701766140542
6,16,0.3428184720869429,0.3301926263131456,0.001925
6,17,0.33736816950467347,0.3282799810733237,0.001438298233859458
6,18,0.3322827615320315,0.32351316747027464,0.000999238227639355
6,19,0.3286997805080137,0.31891554161273605,0.000650798233859458
6,20,0.3260006544375528,0.3168941746492441,0.00042708598683513326
6,21,0.35037841305108886,0.3346498640626248,0.0035
6,22,0.34768330681629994,0.8426705216317864,0.003422914013164867
6,23,0.35830550440716524,0.33996365505935666,0.003199201766140542
6,24,0.34740761333259823,0.3500986775627039,0.0028507617723606453
6,25,0.3373242793003214,0.3266850967995989,0.002411701766140542
6,26,0.33230090021729003,0.3230515669528148,0.001925
6,27,0.32547829037677484,0.31680961594450824,0.001438298233859458
6,28,0.32125370086041616,0.3118284120474155,0.000999238227639355
6,29,0.3177663510620697,0.3105247235651949,0.000650798233859458
6,30,0.31488633031330554,0.30565196842952036,0.00042708598683513326
6,31,0.34066028167323154,0.34220512582272855,0.0035
6,32,0.34493668206165295,0.36887095401373565,0.003422914013164867
6,33,0.335273393904645,0.3289777827389932,0.003199201766140542
6,34,0.33110511570476536,0.3222603366356822,0.0028507617723606453
6,35,0.3259089755305553,0.31850410405336954,0.002411701766140542
6,36,0.3214083750889937,0.31265932945053004,0.001925
6,37,0.3156067579255482,0.30951470895753247,0.001438298233859458
6,38,0.31189747672999585,0.30337133950980943,0.000999238227639355
6,39,0.30876858722815537,0.2999806515077736,0.000650798233859458
6,40,0.30640610568400845,0.2992262008646516,0.00042708598683513326
6,41,0.3319515807274346,0.3477887012828673,0.0035
6,42,0.3300240264550856,0.3186663790608857,0.003422914013164867
6,43,0.3280694145762482,0.31884207420222677,0.003199201766140542
6,44,0.32401206566820917,0.3196140897391071,0.0028507617723606453
6,45,0.319651392297811,0.3132352692849553,0.002411701766140542
6,46,0.3148644059334782,0.30613719376462495,0.001925
6,47,0.31004685118462905,0.30126311908696846,0.001438298233859458
6,48,0.30594948811387285,0.2985430670311076,0.000999238227639355
6,49,0.3028323920405719,0.2960435446911244,0.000650798233859458
6,50,0.3006477989264504,0.2927253494653919,0.00042708598683513326
7,1,0.48386310311055947,0.4038670939074265,0.0035
7,2,0.43251920204038047,0.386105964850056,0.003422914013164867
7,3,0.4100135147942245,0.3598050458390143,0.003199201766140542
7,4,0.3931870177170661,0.34709059803546627,0.0028507617723606453
7,5,0.3832093169957073,0.33518274756188393,0.002411701766140542
7,6,0.37246965087668493,0.3331305904921064,0.001925
7,7,0.36499534816802115,0.33013871632273534,0.001438298233859458
7,8,0.35858029554745025,0.32251280384713243,0.000999238227639355
7,9,0.3536701523549394,0.3173135326678674,0.000650798233859458
7,10,0.3506662794331602,0.31538122376208577,0.00042708598683513326
7,11,0.37255734110978767,0.33125375075861346,0.0035
7,12,0.374893681684689,0.3892974022000698,0.003422914013164867
7,13,0.37723246520176634,0.3258983299543583,0.003199201766140542
7,14,0.3797466443147619,0.32383971082551555,0.0028507617723606453
7,15,0.3538269841894518,0.3133385629045933,0.002411701766140542
7,16,0.3465857975103524,0.3108064692931325,0.001925
7,17,0.3414419877420346,0.30332948571297547,0.001438298233859458
7,18,0.3360885650272332,0.3018368241340511,0.000999238227639355
7,19,0.33213658167244264,0.2976397083821327,0.000650798233859458
7,20,0.329492538373616,0.2970180828803069,0.00042708598683513326
7,21,0.3565984815154556,0.3216068651375272,0.0035
7,22,0.34942624819497414,0.3230140653871164,0.003422914013164867
7,23,0.3464764113856007,0.31567400387081085,0.003199201766140542
7,24,0.3414309785723828,0.30620510397546186,0.0028507617723606453
7,25,0.3363961619978168,0.3012115190600493,0.002411701766140542
7,26,0.3306897854512669,0.3003379234439569,0.001925
7,27,0.32612741925342875,0.29492335477752124,0.001438298233859458
7,28,0.321488394293648,0.2908312086833341,0.000999238227639355
7,29,0.31793537083063395,0.2874106445709039,0.000650798233859458
7,30,0.3158110490276067,0.28476193492259627,0.00042708598683513326
7,31,0.3445732113850507,0.3111804500321562,0.0035
7,32,0.3389317276606004,0.3038582816261043,0.003422914013164867
7,33,0.3364107700443563,0.3014560189712654,0.003199201766140542
7,34,0.33218868196459445,0.29758050406773334,0.0028507617723606453
7,35,0.3268756776935166,0.30880027317292463,0.002411701766140542
7,36,0.3223851037613758,0.2942476021472832,0.001925
7,37,0.31694332536257486,0.2871693318267129,0.001438298233859458
7,38,0.313432969591572,0.28462421783155695,0.000999238227639355
7,39,0.310020891306771,0.28265617914448055,0.000650798233859458
7,40,0.3076702236366298,0.2798554404739411,0.00042708598683513326
7,41,0.33728049988757103,0.32805030160388976,0.0035
7,42,0.33757363837647775,0.29817358169874875,0.003422914013164867
7,43,0.33486271351508573,0.3091831453842875,0.003199201766140542
7,44,0.3414522413546085,0.3039216019926217,0.0028507617723606453
7,45,0.35839254687367855,0.3080812234020622,0.002411701766140542
7,46,0.32321242108207454,0.29493568280825716,0.001925
7,47,0.3163323876674448,0.2843180942234417,0.001438298233859458
7,48,0.3111760728480825,0.2831607813701455,0.000999238227639355
7,49,0.307713087471718,0.28114808927315066,0.000650798233859458
7,50,0.30463149034037185,0.2775476312823469,0.00042708598683513326
8,1,0.481464425803746,0.5285877339106818,0.0035
8,2,0.4322415341982266,0.5062008857508838,0.003422914013164867
8,3,0.4050801776602052,0.4958355778634048,0.003199201766140542
8,4,0.3908524481762625,0.47489559292405853,0.0028507617723606453
8,5,0.37915931716861256,0.46721691840221663,0.002411701766140542
8,6,0.37002263550105086,0.4606657663354069,0.001925
8,7,0.36094008770407837,0.44707633343184483,0.001438298233859458
8,8,0.3546746041479634,0.4419573849514654,0.000999238227639355
8,9,0.34992367810730046,0.43856010961727876,0.000650798233859458
8,10,0.34646824128069076,0.4344184527437691,0.00042708598683513326
8,11,0.37906431346878344,0.4509993621985252,0.0035
8,12,0.36353287391579064,0.451888319364701,0.003422914013164867
8,13,0.35831094389640705,0.44258088580890415,0.003199201766140542
8,14,0.3520998413795021,0.43449799315635584,0.0028507617723606453
8,15,0.34581824335986544,0.42098996611110706,0.002411701766140542
8,16,0.34037548823295116,0.42104560965861176,0.001925
8,17,0.3345759390360191,0.41117615009747227,0.001438298233859458
8,18,0.3295383258993747,0.4103655003947584,0.000999238227639355
8,19,0.32584414853196453,0.40186410114003035,0.000650798233859458
8,20,0.323352374897385,0.3990560130158746,0.00042708598683513326
8,21,0.3518993280722045,0.4313432547797794,0.0035
8,22,0.3491597071747952,0.4211562625071642,0.003422914013164867
8,23,0.3412093870542326,0.41276810194291214,0.003199201766140542
8,24,0.33653663102592596,0.42644765008359203,0.0028507617723606453
8,25,0.3316010654117771,0.413559031767875,0.002411701766140542
8,26,0.3264408255350052,0.39565710468769605,0.001925
8,27,0.32149473252172406,0.3921976262500539,0.001438298233859458
8,28,0.3170712680902319,0.3886749342991105,0.000999238227639355
8,29,0.31366720626880557,0.3909155621663399,0.000650798233859458
8,30,0.31112735798134444,0.3814167918440002,0.00042708598683513326
8,31,0.3358551661598649,0.40698455625798224,0.0035
8,32,0.33593672092667476,0.3993173233390745,0.003422914013164867
8,33,0.3297376102616808,0.4053437945174275,0.003199201766140542
8,34,0.3262378579320036,0.39941523551277036,0.0028507617723606453
8,35,0.3235208812099821,0.3855220175996898,0.002411701766140542
8,36,0.3163517244188573,0.38848812310307324,0.001925
8,37,0.3120919208985739,0.37359496729007985,0.001438298233859458
8,38,0.30815721022960185,0.3677354513853598,0.000999238227639355
8,39,0.30474920540500633,0.37088067620400667,0.000650798233859458
8,40,0.30262806704255696,0.36742975134680045,0.00042708598683513326
8,41,0.3319495507721632,0.4116911383590995,0.0035
8,42,0.3426408699740614,0.4037695919911122,0.003422914013164867
8,43,0.3245012611988551,0.3929040170408796,0.003199201766140542
8,44,0.32123476550929525,0.39166305235485055,0.0028507617723606453
8,45,0.3165183907730636,0.3886183827926608,0.002411701766140542
8,46,0.31219411883296316,0.38849007821466236,0.001925
8,47,0.3073286939939682,0.3677213391867165,0.001438298233859458
8,48,0.30323873583118943,0.37216574434526656,0.000999238227639355
8,49,0.3001391027178887,0.3634047065341457,0.000650798233859458
8,50,0.29802339624514906,0.3560224092650593,0.00042708598683513326
9,1,0.48175844951462427,0.485857218274511,0.0035
9,2,0.43172122610447217,0.391854034046806,0.003422914013164867
9,3,0.407639138793608,0.37116680699789467,0.003199201766140542
9,4,0.39305390388286254,0.3575806509846618,0.0028507617723606453
9,5,0.381985561858239,0.3465817372409842,0.002411701766140542
9,6,0.3717995830168924,0.3485320265460166,0.001925
9,7,0.36305773416803483,0.3397628610246065,0.001438298233859458
9,8,0.3567849843070738,0.3295484337106854,0.000999238227639355
9,9,0.35136673145143393,0.3263529108918357,0.000650798233859458
9,10,0.3481249665315413,0.3240140178207315,0.00042708598683513326
